OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,LEVEL,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID,x,y
8956,063153011134,OAK VALLEY MIDDLE,16055 WINECREEK RD.,SAN DIEGO,CA,92127,3719,(858) 487-2939,1,1,1630,SAN DIEGO,06073,USA,33.0001806550001,-117.109610695,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063153011134,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://www.powayusd.com/pusdovms,ELEMENTARY,1566,06,08,0631530,64,NOT AVAILABLE,-13036582.2295659,3895327.94234818
8992,063432005562,TWAIN HIGH,6402 LINDA VISTA RD.,SAN DIEGO,CA,92111,7320,(858) 800-5300,4,1,279,SAN DIEGO,06073,USA,32.7721268010001,-117.179598854,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005562,1/29/2010 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,http://www.sandi.net/twain,OTHER,251,07,12,0634320,28,10814530,-13044373.2757873,3865096.52078288
9000,064119003968,MADISON MIDDLE,4930 LAKE BLVD.,OCEANSIDE,CA,92056,4749,(760) 940-0176,1,1,1093,SAN DIEGO,06073,USA,33.1747329460001,-117.258509581,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=064119003968,10/13/2009 12:00:00 AM,IMAGERY,10/21/2011 12:00:00 AM,http://www.mms.vistausd.org,ELEMENTARY,1044,06,08,0641190,49,NOT AVAILABLE,-13053157.5777351,3918519.87236932
9102,063432005553,SPRECKELS ELEMENTARY,6033 STADIUM ST.,SAN DIEGO,CA,92122,3399,(858) 453-5377,1,1,686,SAN DIEGO,06073,USA,32.849855855,-117.212980762,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005553,1/29/2010 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,http://www.sandi.net/spreckels,ELEMENTARY,660,KG,05,0634320,26,10814392,-13048089.3327876,3875391.75487262
9226,063488007719,TWIN OAKS ELEMENTARY,1 CASSOU RD.,SAN MARCOS,CA,92069,9831,(760) 290-2588,1,1,657,SAN DIEGO,06073,USA,33.177974143,-117.156907914,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063488007719,1/29/2010 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,http://www.smusd.org,ELEMENTARY,627,KG,05,0634880,30,10814531,-13041847.3319009,3918950.95075996
9343,063432005456,FARB MIDDLE,4880 LA CUENTA DR.,SAN DIEGO,CA,92124,3015,(858) 397-6750,1,1,478,SAN DIEGO,06073,USA,32.8202658450001,-117.100789066,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005456,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.farbmiddle.org,ELEMENTARY,454,06,08,0634320,24,10814361,-13035600.2103177,3871471.48843617
9730,063432011154,SAN DIEGO METRO CAREER AND TECH,7250 MESA COLLEGE DR. RM. L-502,SAN DIEGO,CA,92111,4902,(619) 388-2299,4,1,150,SAN DIEGO,06073,USA,32.804783081,-117.16902029,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432011154,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://www.sandi.net/met,MIDDLE,137,09,12,0634320,13,NOT AVAILABLE,-13043195.6754295,3869420.75708088
10505,061623002025,MOUNT MIGUEL HIGH,8585 BLOSSOM LN.,SPRING VALLEY,CA,91977,3765,(619) 664-8400,1,1,1424,SAN DIEGO,06073,USA,32.7226761050001,-117.017046322,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061623002025,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://mountmiguel.guhsd.net,ELEMENTARY,1354,09,12,0616230,70,10780854,-13026278.0106979,3858551.4426734
10506,060987001074,SILVER STRAND ELEMENTARY,1350 LEYTE RD.,CORONADO,CA,92118,3124,(619) 522-8934,1,1,302,SAN DIEGO,06073,USA,32.64395269,-117.144070479,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060987001074,12/10/2009 12:00:00 AM,IMAGERY/OTHER,2/24/2016 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,284,KG,05,0609870,18,NOT AVAILABLE,-13040418.2751736,3848139.43823216
10508,061288001172,PIONEER ELEMENTARY,980 N. ASH ST.,ESCONDIDO,CA,92027,1629,(760) 432-2412,1,1,708,SAN DIEGO,06073,USA,33.138944231,-117.071474908,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061288001172,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://www.eusd.org,ELEMENTARY,675,KG,05,0612880,33,10814478,-13032336.9731761,3913761.04150903
10787,061074007660,ASHLEY FALLS ELEMENTARY,13030 ASHLEY FALLS DR.,SAN DIEGO,CA,92130,3717,(858) 259-7812,1,1,343,SAN DIEGO,06073,USA,32.9562033620001,-117.208965303,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061074007660,1/29/2010 12:00:00 AM,IMAGERY,5/19/2010 12:00:00 AM,http://www.dmusd.org/af,MIDDLE,324,KG,06,0610740,19,NOT AVAILABLE,-13047642.3339364,3889492.13403895
10839,063153007679,SHOAL CREEK ELEMENTARY,11775 SHOAL CREEK DR.,SAN DIEGO,CA,92128,4573,(858) 613-9080,1,1,520,SAN DIEGO,06073,USA,32.9672638910001,-117.08203829,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063153007679,10/13/2009 12:00:00 AM,IMAGERY/OTHER,2/23/2016 12:00:00 AM,http://www.powayusd.com/pusdsces,ELEMENTARY,495,KG,05,0631530,25,NOT AVAILABLE,-13033512.8834814,3890959.59813113
11093,064119006824,VISTA HIGH,1 PANTHER DR.,VISTA,CA,92084,3101,(760) 726-5611,1,1,2428,SAN DIEGO,06073,USA,33.2225128860001,-117.240357706,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=064119006824,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.vhs.vistausd.org,ELEMENTARY,2315,09,12,0641190,113,10787662,-13051136.9202532,3924876.20848513
11257,062667004044,IRA HARBISON,3235 E.EIGHTH ST.,NATIONAL CITY,CA,91950,3116,(619) 336-8200,1,1,450,SAN DIEGO,06073,USA,32.6858184380001,-117.073273424,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062667004044,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,432,KG,06,0626670,18,NOT AVAILABLE,-13032537.1830614,3853675.48360055
11699,063432005428,CADMAN ELEMENTARY,4370 KAMLOOP AVE.,SAN DIEGO,CA,92117,4543,(858) 397-6500,1,1,8,SAN DIEGO,06073,USA,32.8221036640001,-117.215664035,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005428,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,NOT AVAILABLE,MIDDLE,-999,KG,05,0634320,8,10814318,-13048388.0333716,3871714.93595036
12081,063488009439,KNOB HILL ELEMENTARY,1825 KNOB HILL RD.,SAN MARCOS,CA,92069,3301,(760) 290-2080,1,1,826,SAN DIEGO,06073,USA,33.1390559440001,-117.120741285,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063488009439,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.smusd.org,ELEMENTARY,826,KG,05,0634880,-999,NOT AVAILABLE,-13037821.2811769,3913775.89298306
12355,060004206527,SAN JOSE VALLEY CONTINUATION HIGH,30951 HIGHWAY 79,WARNER SPRINGS,CA,92086,NOT AVAILABLE,(760) 782-3517,4,1,0,SAN DIEGO,06073,USA,33.274043552,-116.64188065,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060004206527,1/29/2010 12:00:00 AM,IMAGERY,5/18/2010 12:00:00 AM,NOT AVAILABLE,HIGH,0,09,12,0600042,-999,NOT AVAILABLE,-12984514.7591278,3931735.40949533
12640,062025002435,LEMON AVENUE ELEMENTARY,8787 LEMON AVE.,LA MESA,CA,91941,5214,(619) 668-5835,1,1,556,SAN DIEGO,06073,USA,32.7676124160001,-117.008234284,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062025002435,12/10/2009 12:00:00 AM,IMAGERY/OTHER,2/23/2016 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,535,KG,06,0620250,21,NOT AVAILABLE,-13025297.0591149,3864498.86575739
12642,062025002431,LA MESA DALE ELEMENTARY,4370 PARKS AVE.,LA MESA,CA,91941,5214,(619) 668-5740,1,1,517,SAN DIEGO,06073,USA,32.7574109290001,-117.03262631,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062025002431,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,517,KG,06,0620250,-999,NOT AVAILABLE,-13028012.3670287,3863148.41246931
12808,063488009439,KNOB HILL ELEMENTARY,1825 KNOB HILL RD.,SAN MARCOS,CA,92069,3301,(760) 290-2080,1,1,806,SAN DIEGO,06073,USA,33.1390559440001,-117.120741285,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063488009439,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.smusd.org,MIDDLE,774,KG,05,0634880,32,NOT AVAILABLE,-13037821.2811769,3913775.89298306
12865,064119011769,MARYLAND ELEMENTARY,700 N. AVE.,VISTA,CA,92084,2906,(760) 631-6675,1,1,613,SAN DIEGO,06073,USA,33.2149036320001,-117.259691253,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=064119011769,1/29/2010 12:00:00 AM,GEOCODE,5/20/2010 12:00:00 AM,http://www.me.vistausd.org,OTHER,589,KG,05,0641190,24,NOT AVAILABLE,-13053289.1208604,3923863.68997518
12948,060210009696,BOULDER OAKS ELEMENTARY,2320 TAVERN RD.,ALPINE,CA,91901,3134,(619) 445-8676,1,1,492,SAN DIEGO,06073,USA,32.818732466,-116.777692971,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060210009696,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.alpineschools.net/boulderoaks,HIGH,474,01,05,0602100,18,NOT AVAILABLE,-12999633.317545,3871268.37255647
12949,062025002427,CASA DE ORO ELEMENTARY,10227 RAMONA DR.,SPRING VALLEY,CA,91977,1720,(619) 668-5715,1,1,366,SAN DIEGO,06073,USA,32.7472775320001,-116.973147182,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062025002427,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://www.lmsvschools.org,HIGH,352,KG,06,0620250,14,NOT AVAILABLE,-13021391.1807869,3861807.1259559
13018,060750008312,PACIFIC RIM ELEMENTARY,1100 CAMINO DE LAS ONDAS,CARLSBAD,CA,92009,3400,(760) 331-6200,1,1,600,SAN DIEGO,06073,USA,33.110958329,-117.30521918,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060750008312,1/29/2010 12:00:00 AM,IMAGERY,5/19/2010 12:00:00 AM,http://www.carlsbadusd.k12.ca.us,ELEMENTARY,573,KG,05,0607500,27,NOT AVAILABLE,-13058357.2665109,3910041.10387659
13100,064119009460,LAKE ELEMENTARY,4950 LAKE BLVD.,OCEANSIDE,CA,92056,4749,(760) 945-5300,1,1,722,SAN DIEGO,06073,USA,33.17426785,-117.25662993,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=064119009460,12/10/2009 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,http://www.lk.vistausd.org,MIDDLE,693,KG,05,0641190,29,10814412,-13052948.3359429,3918458.01602559
13268,060861013096,CAMARENA (ENRIQUE S.) ELEMENTARY,1650 EXPLR FALLS DR.,CHULA VISTA,CA,91915,1961,(619) 591-5500,1,1,1052,SAN DIEGO,06073,USA,32.6226259960001,-116.95798331,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060861013096,5/8/2015 12:00:00 AM,IMAGERY/OTHER,5/21/2015 12:00:00 AM,http://schools.cvesd.org/schools/camarena/,ELEMENTARY,1011,KG,06,0608610,41,NOT AVAILABLE,-13019703.1462774,3845320.33579317
13391,062025002431,LA MESA DALE ELEMENTARY,4370 PARKS AVE.,LA MESA,CA,91941,5214,(619) 668-5740,1,1,540,SAN DIEGO,06073,USA,32.7574109290001,-117.03262631,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062025002431,10/13/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.lmsvschools.org,ELEMENTARY,522,KG,06,0620250,18,NOT AVAILABLE,-13028012.3670287,3863148.41246931
13392,063488005892,SAN MARCOS ELEMENTARY,1 TIGER WAY,SAN MARCOS,CA,92069,2703,(760) 290-2430,1,1,711,SAN DIEGO,06073,USA,33.1407584360001,-117.168012446,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063488005892,10/13/2009 12:00:00 AM,IMAGERY/OTHER,2/23/2016 12:00:00 AM,http://www.smusd.org,ELEMENTARY,682,KG,05,0634880,29,NOT AVAILABLE,-13043083.4827487,3914002.22990945
13394,062133002551,MONTEREY HEIGHTS ELEMENTARY,7550 CANTON DR.,LEMON GROVE,CA,91945,2515,(619) 825-5633,1,1,534,SAN DIEGO,06073,USA,32.7223398360001,-117.03312978,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062133002551,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,NOT AVAILABLE,MIDDLE,511,KG,06,0621330,23,NOT AVAILABLE,-13028068.4130527,3858506.94800915
13395,062667004049,JOHN A. OTIS ELEMENTARY,621 E. 18TH ST.,NATIONAL CITY,CA,91950,4630,(619) 336-8800,1,1,449,SAN DIEGO,06073,USA,32.6699449130001,-117.096853497,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062667004049,12/10/2009 12:00:00 AM,IMAGERY/OTHER,2/24/2016 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,431,KG,06,0626670,18,NOT AVAILABLE,-13035162.1047806,3851576.16998313
13657,063153004898,TWIN PEAKS MIDDLE,14640 TIERRA BONITA RD.,POWAY,CA,92064,3091,(858) 748-5131,1,1,1216,SAN DIEGO,06073,USA,32.9790047600001,-117.029144683,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063153004898,12/10/2009 12:00:00 AM,IMAGERY,10/21/2011 12:00:00 AM,http://www.powayusd.com/pusdtpms,MIDDLE,1164,06,08,0631530,52,10787813,-13027624.7940839,3892517.52790117
13658,061623002022,GROSSMONT HIGH,1100 MURRAY DR.,LA MESA,CA,91944,1043,(619) 668-6000,1,1,2395,SAN DIEGO,06073,USA,32.78065889,-116.98638996,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061623002022,12/10/2009 12:00:00 AM,IMAGERY,10/21/2011 12:00:00 AM,http://www.foothillers.com,ELEMENTARY,2305,09,12,0616230,90,10814376,-13022865.3600905,3866226.15851831
13799,063864006475,BONITA VISTA SENIOR HIGH,751 OTAY LAKES RD.,CHULA VISTA,CA,91913,2004,(619) 397-2000,1,1,2460,SAN DIEGO,06073,USA,32.6462140620001,-116.998240098,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063864006475,12/10/2009 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,http://www.sweetwaterschools.org/,HIGH,2363,09,12,0638640,97,NOT AVAILABLE,-13024184.5114185,3848438.40064075
13824,063432005460,FLORENCE ELEMENTARY,3914 FIRST AVE.,SAN DIEGO,CA,92103,3089,(619) 344-5900,1,1,239,SAN DIEGO,06073,USA,32.748946953,-117.164391194,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005460,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,NOT AVAILABLE,MIDDLE,228,KG,05,0634320,11,10814364,-13042680.36682,3862028.08497749
13841,060861011125,LIBERTY ELEMENTARY,2175 PROCTOR VALLEY RD.,CHULA VISTA,CA,91914,4026,(619) 397-5225,1,1,709,SAN DIEGO,06073,USA,32.6649220800001,-116.9778365,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060861011125,1/29/2010 12:00:00 AM,IMAGERY/OTHER,5/19/2010 12:00:00 AM,http://schools.cvesd.org/schools/liberty/,ELEMENTARY,680,KG,06,0608610,29,NOT AVAILABLE,-13021913.1932788,3850911.96536675
14061,064119006816,CASITA CENTER FOR SCIENCE/MATH/TECHNOLOGY,260 CEDAR DR.,VISTA,CA,92083,5108,(760) 724-8442,1,1,649,SAN DIEGO,06073,USA,33.1901181040001,-117.284822777,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=064119006816,12/10/2009 12:00:00 AM,IMAGERY/OTHER,2/23/2016 12:00:00 AM,http://www.cas.vistausd.org,ELEMENTARY,626,KG,05,0641190,23,NOT AVAILABLE,-13056086.749315,3920566.23634421
14063,062667004047,LINCOLN ACRES,2200 LANOITAN AVE.,NATIONAL CITY,CA,91950,6298,(619) 336-8600,1,1,559,SAN DIEGO,06073,USA,32.6701654190001,-117.076243856,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062667004047,12/10/2009 12:00:00 AM,IMAGERY/OTHER,2/24/2016 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,533,KG,06,0626670,26,NOT AVAILABLE,-13032867.850039,3851605.32990151
14251,063432005434,CLAIREMONT HIGH,4150 UTE DR.,SAN DIEGO,CA,92117,5853,(858) 273-0201,1,1,938,SAN DIEGO,06073,USA,32.809396629,-117.203708943,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005434,12/10/2009 12:00:00 AM,IMAGERY,10/21/2011 12:00:00 AM,http://sandi.net/clairemont,MIDDLE,900,09,12,0634320,38,NOT AVAILABLE,-13047057.1986178,3870031.79584344
14266,064119006822,VISTA ACADEMY OF VISUAL AND PERFORMING ARTS,600 N. SANTA FE AVE.,VISTA,CA,92083,3631,(760) 941-0880,1,1,652,SAN DIEGO,06073,USA,33.207807529,-117.245202188,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=064119006822,1/29/2010 12:00:00 AM,IMAGERY,10/21/2011 12:00:00 AM,http://www.vapa.vistausd.org/,MIDDLE,626,KG,05,0641190,26,10814538,-13051676.2055226,3922919.53277475
14453,061623002020,GRANITE HILLS HIGH,1719 E. MADISON AVE.,EL CAJON,CA,92019,1052,(619) 593-5500,1,1,2430,SAN DIEGO,06073,USA,32.799299864,-116.915081438,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061623002020,12/10/2009 12:00:00 AM,IMAGERY,10/21/2011 12:00:00 AM,http://granite.guhsd.net/,HIGH,2338,09,12,0616230,92,10814371,-13014927.3317323,3868694.57674152
14507,061074012091,OCEAN AIR,11444 CANTER HEIGHTS DR.,SAN DIEGO,CA,92130,6974,(858) 481-4040,1,1,-999,SAN DIEGO,06073,USA,32.928090324,-117.214687308,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061074012091,1/29/2010 12:00:00 AM,IMAGERY,5/21/2010 12:00:00 AM,http://www.dmusd.org/oceanair,ELEMENTARY,-999,KG,06,0610740,-999,NOT AVAILABLE,-13048279.3046193,3885763.04173534
14612,063171008944,OLIVE PEIRCE MIDDLE,1521 HANSON LN.,RAMONA,CA,92065,3306,(760) 787-2400,1,1,785,SAN DIEGO,06073,USA,33.0264954080001,-116.872362976,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063171008944,1/29/2010 12:00:00 AM,IMAGERY,10/21/2011 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,751,07,08,0631710,34,10820899,-13010171.934295,3898821.31395375
14614,063432005549,SERRA HIGH,5156 SANTO RD.,SAN DIEGO,CA,92124,2037,(858) 496-8342,1,1,1458,SAN DIEGO,06073,USA,32.8264390300001,-117.104790655,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005549,1/29/2010 12:00:00 AM,IMAGERY,10/21/2011 12:00:00 AM,http://www.serra.sandi.net,HIGH,1402,09,12,0634320,56,10814400,-13036045.6651675,3872289.24209854
15089,062667004043,EL TOYON ELEMENTARY,2000 E. DIVISION ST.,NATIONAL CITY,CA,91950,1823,(619) 336-8000,1,1,459,SAN DIEGO,06073,USA,32.687984269,-117.088748114,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062667004043,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,NOT AVAILABLE,ELEMENTARY,439,KG,06,0626670,20,NOT AVAILABLE,-13034259.8176723,3853961.94912794
15148,062825010645,NICHOLS ELEMENTARY,4250 OLD GROVE RD.,OCEANSIDE,CA,92057,6539,(760) 435-7400,1,1,631,SAN DIEGO,06073,USA,33.2378089260001,-117.315543986,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062825010645,1/29/2010 12:00:00 AM,IMAGERY,5/20/2010 12:00:00 AM,http://nichols.oside.us/,ELEMENTARY,631,KG,05,0628250,-999,NOT AVAILABLE,-13059506.6186574,3926911.82873268
15227,063432012892,KNOX MIDDLE,1098 S. 49TH ST.,SAN DIEGO,CA,92113,3599,(619) 344-5500,1,1,600,SAN DIEGO,06073,USA,32.695770882,-117.091125474,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432012892,2/4/2014 12:00:00 AM,IMAGERY,5/16/2014 12:00:00 AM,http://sandi.net/schools,ELEMENTARY,574,06,08,0634320,26,NOT AVAILABLE,-13034524.464177,3854991.90969648
15269,061275001438,PARK DALE LANE ELEMENTARY,2050 PARK DALE LN.,ENCINITAS,CA,92024,4324,(760) 944-4344,1,1,401,SAN DIEGO,06073,USA,33.047403004,-117.242516417,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061275001438,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.eusd.k12.ca.us/pd,HIGH,381,KG,06,0612750,20,10814470,-13051377.2268625,3901597.61093534
15433,063432005566,WANGENHEIM MIDDLE,9230 GOLD COAST DR.,SAN DIEGO,CA,92126,3799,(619) 605-2250,1,1,853,SAN DIEGO,06073,USA,32.905700734,-117.125788742,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005566,1/29/2010 12:00:00 AM,IMAGERY,10/21/2011 12:00:00 AM,http://sandi.net/wangenheim,ELEMENTARY,818,06,08,0634320,35,10784703,-13038383.16152,3882793.99161936
15942,062025002443,ROLANDO ELEMENTARY,6925 TOWER ST.,LA MESA,CA,91941,5214,(619) 668-5800,1,1,488,SAN DIEGO,06073,USA,32.7627491370001,-117.048186896,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062025002443,12/10/2009 12:00:00 AM,IMAGERY,2/23/2016 12:00:00 AM,http://www.lmsvschools.org,MIDDLE,471,KG,06,0620250,17,NOT AVAILABLE,-13029744.5635386,3863855.05490846
15943,060861000860,HALECREST ELEMENTARY,475 E. J ST.,CHULA VISTA,CA,91910,6499,(619) 421-0771,1,1,506,SAN DIEGO,06073,USA,32.6349518270001,-117.044658903,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060861000860,12/10/2009 12:00:00 AM,IMAGERY,2/24/2016 12:00:00 AM,http://schools.cvesd.org/schools/halecrest/,MIDDLE,483,KG,06,0608610,23,NOT AVAILABLE,-13029351.8291544,3846949.56311091
